cd_nuts3,cd_nuts2,cd_commune,tx_commune_fr,tx_commune_nl,cd_arr,tx_arr_fr,tx_arr_nl,cd_arr_2digit,cd_province,tx_prov_fr,tx_prov_nl,cd_region,tx_region_fr,tx_region_nl,nis_version,cd_nuts_lau,cd_nuts1,cd_nuts0,cd_nuts3_2027,cd_nuts2_2027,cd_nuts1_2027,cd_nuts0_2027,cd_arr_internal
BE213,BE21,13014,Hoogstraten,Hoogstraten,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13014,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13016,Hulshout,Hulshout,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13016,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13017,Kasterlee,Kasterlee,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13017,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13019,Lille,Lille,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13019,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13021,Meerhout,Meerhout,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13021,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13023,Merksplas,Merksplas,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13023,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13025,Mol,Mol,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13025,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13029,Olen,Olen,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13029,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13031,Oud-Turnhout,Oud-Turnhout,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13031,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13035,Ravels,Ravels,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13035,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13036,Retie,Retie,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13036,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13037,Rijkevorsel,Rijkevorsel,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13037,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13040,Turnhout,Turnhout,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13040,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13044,Vorselaar,Vorselaar,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13044,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13046,Vosselaar,Vosselaar,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13046,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13049,Westerlo,Westerlo,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13049,BE2,BE,BE263,BE26,BE2,BE,13
BE213,BE21,13053,Laakdal,Laakdal,13000,Arrondissement de Turnhout,Arrondissement Turnhout,13,10000,Province d'Anvers,Provincie Antwerpen,4000,RÉGION DE BRUXELLES-CAPITALE,BRUSSELS HOOFDSTEDELIJK GEWEST,BEFORE_2019,13053,BE2,BE,BE263,BE26,BE2,BE,13
BE221,BE22,71002,As,As,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71002,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71004,Beringen,Beringen,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71004,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71011,Diepenbeek,Diepenbeek,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71011,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71016,Genk,Genk,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71016,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71017,Gingelom,Gingelom,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71017,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71020,Halen,Halen,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71020,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71022,Hasselt,Hasselt,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71022,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71024,Herck-la-Ville,Herk-de-Stad,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71024,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71034,Bourg-Léopold,Leopoldsburg,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71034,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71037,Lummen,Lummen,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71037,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71045,Nieuwerkerken,Nieuwerkerken,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71045,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71047,Opglabbeek,Opglabbeek,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71047,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71053,Saint-Trond,Sint-Truiden,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71053,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71057,Tessenderlo,Tessenderlo,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71057,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71066,Zonhoven,Zonhoven,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71066,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71067,Zutendaal,Zutendaal,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71067,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71069,Ham,Ham,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71069,BE2,BE,BE221,BE22,BE2,BE,
BE221,BE22,71070,Heusden-Zolder,Heusden-Zolder,71000,Arrondissement de Hasselt,Arrondissement Hasselt,71,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,71070,BE2,BE,BE221,BE22,BE2,BE,
BE222,BE22,72003,Bocholt,Bocholt,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72003,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72004,Bree,Bree,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72004,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72018,Kinrooi,Kinrooi,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72018,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72020,Lommel,Lommel,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72020,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72021,Maaseik,Maaseik,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72021,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72025,Neerpelt,Neerpelt,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72025,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72029,Overpelt,Overpelt,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72029,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72030,Peer,Peer,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72030,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72037,Hamont-Achel,Hamont-Achel,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72037,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72038,Hechtel-Eksel,Hechtel-Eksel,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72038,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72039,Houthalen-Helchteren,Houthalen-Helchteren,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72039,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72040,Meeuwen-Gruitrode,Meeuwen-Gruitrode,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72040,BE2,BE,BE222,BE22,BE2,BE,
BE222,BE22,72041,Dilsen-Stokkem,Dilsen-Stokkem,72000,Arrondissement de Maaseik,Arrondissement Maaseik,72,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,72041,BE2,BE,BE222,BE22,BE2,BE,
BE223,BE22,73001,Alken,Alken,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73001,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73006,Bilzen,Bilzen,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73006,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73009,Looz,Borgloon,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73009,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73022,Heers,Heers,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73022,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73028,Herstappe,Herstappe,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73028,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73032,Hoeselt,Hoeselt,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73032,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73040,Kortessem,Kortessem,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73040,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73042,Lanaken,Lanaken,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73042,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73066,Riemst,Riemst,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73066,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73083,Tongres,Tongeren,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73083,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73098,Wellen,Wellen,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73098,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73107,Maasmechelen,Maasmechelen,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73107,BE2,BE,BE226,BE22,BE2,BE,73
BE223,BE22,73109,Fourons,Voeren,73000,Arrondissement de Tongres,Arrondissement Tongeren,73,70000,Province du Limbourg,Provincie Limburg,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,73109,BE2,BE,BE226,BE22,BE2,BE,73
BE231,BE23,41002,Alost,Aalst,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41002,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41011,Denderleeuw,Denderleeuw,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41011,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41018,Grammont,Geraardsbergen,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41018,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41024,Haaltert,Haaltert,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41024,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41027,Herzele,Herzele,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41027,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41034,Lede,Lede,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41034,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41048,Ninove,Ninove,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41048,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41063,Sint-Lievens-Houtem,Sint-Lievens-Houtem,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41063,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41081,Zottegem,Zottegem,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41081,BE2,BE,BE271,BE27,BE2,BE,41
BE231,BE23,41082,Erpe-Mere,Erpe-Mere,41000,Arrondissement d'Alost,Arrondissement Aalst,41,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,41082,BE2,BE,BE271,BE27,BE2,BE,41
BE232,BE23,42003,Berlare,Berlare,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42003,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42004,Buggenhout,Buggenhout,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42004,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42006,Termonde,Dendermonde,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42006,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42008,Hamme,Hamme,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42008,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42010,Laarne,Laarne,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42010,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42011,Lebbeke,Lebbeke,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42011,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42023,Waasmunster,Waasmunster,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42023,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42025,Wetteren,Wetteren,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42025,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42026,Wichelen,Wichelen,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42026,BE2,BE,BE272,BE27,BE2,BE,42
BE232,BE23,42028,Zele,Zele,42000,Arrondissement de Termonde,Arrondissement Dendermonde,42,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,42028,BE2,BE,BE272,BE27,BE2,BE,42
BE233,BE23,43002,Assenede,Assenede,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43002,BE2,BE,BE273,BE27,BE2,BE,43
BE233,BE23,43005,Eeklo,Eeklo,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43005,BE2,BE,BE273,BE27,BE2,BE,43
BE233,BE23,43007,Kaprijke,Kaprijke,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43007,BE2,BE,BE273,BE27,BE2,BE,43
BE233,BE23,43010,Maldegem,Maldegem,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43010,BE2,BE,BE273,BE27,BE2,BE,43
BE233,BE23,43014,Sint-Laureins,Sint-Laureins,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43014,BE2,BE,BE273,BE27,BE2,BE,43
BE233,BE23,43018,Zelzate,Zelzate,43000,Arrondissement d'Eeklo,Arrondissement Eeklo,43,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,43018,BE2,BE,BE273,BE27,BE2,BE,43
BE234,BE23,44001,Aalter,Aalter,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44001,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44011,Deinze,Deinze,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44011,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44012,De Pinte,De Pinte,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44012,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44013,Destelbergen,Destelbergen,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44013,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44019,Evergem,Evergem,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44019,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44020,Gavere,Gavere,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44020,BE2,BE,BE274,BE27,BE2,BE,44
BE234,BE23,44021,Gand,Gent,44000,Arrondissement de Gand,Arrondissement Gent,44,40000,Province de Flandre Orientale,Provincie Oost-Vlaanderen,2000,RÉGION FLAMANDE,VLAAMS GEWEST,BEFORE_2019,44021,BE2,BE,BE274,BE27,BE2,BE,44
